id	filename	md5	size	state
e63eebb4-1ae0-4103-bcb8-7f254db558c5	TCGA-KIRC.30c538f5-0d51-4e9e-959c-d299c8e340b6.arriba.rna_fusion.bedpe	4bc8c38a768adef8aa85d0120a216074	707	released
186ddcc5-a073-4af2-9217-d6cf40f38c73	64647547-2b18-4a7c-8135-e18b5a14bea6.rna_seq.transcriptome.gdc_realn.bam	1411c8248649ec6a129ad3ba708a56a8	15044111760	released
58feb4a5-1f28-42d0-986a-4db98cefb498	TCGA-KIRC.b61d3941-b997-42fb-a545-0a3a2fc0cb8e.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
d55b6ccb-513b-44ee-ad6b-7e3e6ff8e295	TCGA-KIRC.7a4415f8-da75-45e7-9003-f1cc8863c647.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
16803719-3529-422d-b359-43410b2df91b	732dff9f-5bcf-43c2-8ce4-062e2f49165a.rna_seq.chimeric.gdc_realn.bam	e3b787f17174e1aece9618eaea6822fb	135098325	released
7c9320ea-af66-493c-acb9-719f0e90aef7	TCGA-KIRC.0bb6e1e1-06eb-4f24-b5d3-d6aafd71255d.arriba.rna_fusion.tsv	a5990d0fd47d8ea7c86c55b579f2a706	9076	released
5f82eff9-b5f9-4c49-b847-1cc04799379c	9453eb6e-d3cf-4030-8eb3-cff627903c1a.rna_seq.transcriptome.gdc_realn.bam	0cf246551b0861b254dc8eac0809d124	20036501548	released
6e264cce-1d7e-45c4-92a0-93995f358827	9453eb6e-d3cf-4030-8eb3-cff627903c1a.rna_seq.genomic.gdc_realn.bam	bc57872071446431590082e980cbf3a7	8518813137	released
4bb0337d-915f-4240-8406-c629735329ce	732dff9f-5bcf-43c2-8ce4-062e2f49165a.rna_seq.genomic.gdc_realn.bam	a97d372bcf4a4bc697584487bdf44a9e	13222918301	released
08e6636b-0956-4127-a9c6-f43eb7063c58	dfbacd3b-4403-447b-a904-d5bad78aaad9.rna_seq.genomic.gdc_realn.bam	93a94a3e049c71ccba427b798c02743f	8378954870	released
206a4211-c6c8-4f43-be95-1f36289d7bd6	dfbacd3b-4403-447b-a904-d5bad78aaad9.rna_seq.augmented_star_gene_counts.tsv	4ea0b83c0627629bb83c93eca6062958	4248564	released
1676e79f-b8ed-43fb-9594-798140a0ebb0	TCGA-KIRC.ac94116d-0805-47d9-8b62-cd2d45aef745.arriba.rna_fusion.tsv	3e4c3c01c66f14b2c9b73a3fc9e38091	11332	released
63c2ca58-c07a-48ce-9c87-efdd95432a86	dfbacd3b-4403-447b-a904-d5bad78aaad9.rna_seq.star_splice_junctions.tsv.gz	5ff9e2b0827e993f567d41f2c1a31af1	2826726	released
27b097b4-3fc4-4964-97ed-93cf4514b522	9369d3f6-e196-49a8-b42c-68a29c637425.rna_seq.transcriptome.gdc_realn.bam	909a0d827b46c4e6fbda7e09809f9648	18795483463	released
2d6f20ac-0ebf-4a34-80dc-a5fcacc7ed53	TCGA-KIRC.29050437-8e97-432d-92bf-323747896957.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
e388533d-fdfa-47a7-a884-c99a143e22d2	TCGA-KIRC.708ede5e-2277-4417-9490-83af7f71a652.arriba.rna_fusion.bedpe	2f0375635ff428a2b112ea509c95bd44	915	released
ad185e30-2645-4ff7-b84a-ea1b5c66f7a7	c80995bd-d6b7-4780-8a1c-486234f12313.rna_seq.star_splice_junctions.tsv.gz	f4028c2df2879abcf55a6b3322cb223f	2722401	released
348f8280-2a91-4d29-97a1-953ade2a51d0	TCGA-KIRC.89af9f8b-ec4b-4da3-8898-2e1d349aaa19.arriba.rna_fusion.bedpe	d19e282363cbdfd59e9b871a71bde109	568	released
80bd1a2f-c729-40f3-b50f-8a3b766e0231	c80995bd-d6b7-4780-8a1c-486234f12313.rna_seq.augmented_star_gene_counts.tsv	0bee1adcda25dd6188b329372a8fbaad	4239684	released
2e2e05b1-0db1-43d6-9ffb-f6c4d76c0960	569b828a-c2a7-4131-94f7-585f07b06e97.rna_seq.transcriptome.gdc_realn.bam	fd46069b00ff88cb79e26cf2f71ad0df	18914310766	released
b1942012-4fe4-4959-900d-9350ffba2e37	d0b56d64-2260-4e42-a6d0-ffafaeb289e5.rna_seq.transcriptome.gdc_realn.bam	58c8ec03a7a8c54144ce4f6b5be6a5d3	12740541613	released
a7748a55-6df3-4865-85eb-8f17468fe232	5c5642f0-08aa-4e0f-a991-e872d44e5b66.rna_seq.genomic.gdc_realn.bam	1fa3308ff72ac53667bf197abb423650	7241309907	released
273282ec-9c0c-45bf-9659-e708c14ce946	d0b56d64-2260-4e42-a6d0-ffafaeb289e5.rna_seq.star_splice_junctions.tsv.gz	dd0f7b7b8de7830c98362ed6d3b1e91a	2676776	released
7d7719e1-5451-4ec0-a3d6-99aaaf640bcd	d7df3edb-bb4a-47a2-8066-fc2f700c6102.rna_seq.augmented_star_gene_counts.tsv	7f0b278a0a7a9ff08d7e20ae543850c1	4256615	released
af3d7560-95f6-4a14-ae19-3edfac868563	TCGA-KIRC.af4f8e3b-ef96-4328-aeec-68648ed6cb15.arriba.rna_fusion.tsv	539a6e0ce9cf8051dbc73d4518f8aa15	5006	released
95d8576b-0522-4a6d-997b-9e85db8678ff	4ef51bd6-d020-4a5f-9142-9d8349308146.rna_seq.transcriptome.gdc_realn.bam	d2321fa0d0989d2d630808a8ba0f6a22	22760288980	released
dd490b94-0784-4803-b308-5dffb970682d	d7df3edb-bb4a-47a2-8066-fc2f700c6102.rna_seq.star_splice_junctions.tsv.gz	a0b95a06e7adfae3f794b7ff8100bf5d	3037727	released
7560bd39-ffd0-45ae-95c9-451bccc8ccc4	0b4d3e72-85b5-4c23-9dbe-bff0bdbc5d43.rna_seq.augmented_star_gene_counts.tsv	880ccf67696a83b61693bd5b30ed8c26	4242011	released
730953e7-1cd8-4107-8525-8d59931305c9	4ef51bd6-d020-4a5f-9142-9d8349308146.rna_seq.chimeric.gdc_realn.bam	ae1533e348d0297bc5c67014a7b7e6ba	103800913	released
378ca521-4eb2-4d33-b65c-ecb47048ba8a	TCGA-KIRC.90cf5372-6930-4d94-843d-dbffe370dff0.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
7ed03667-9501-4304-b9f4-bfcd3453f2ff	TCGA-KIRC.66a0db88-e6d2-430f-a52a-fdea8abac686.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
aa0cf0a1-de7c-4037-9e5a-249ce4e044ad	4010f503-1d92-4e60-b9e0-5da0bab1fe76.rna_seq.transcriptome.gdc_realn.bam	c8609e367ec2abed48310bef93393bb1	17372902200	released
4e11ee5b-0bc2-4d0e-9758-3cbb29d2c963	TCGA-KIRC.bd5133bc-d201-42a6-8bb9-f38666defbc5.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
f54333a5-3242-40d7-ae4c-321bb8c4f734	8db02654-0d3f-4fac-b5f3-2550160dba5e.rna_seq.chimeric.gdc_realn.bam	2deaabb959b50e26d7601b29984e0bfa	154074158	released
046216ea-014c-48ce-8d9f-94bd8fbedffa	TCGA-KIRC.544e4ac7-4599-4775-b135-76552fb3323e.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
6054b034-7dfc-4bb6-973f-ab26ff94c578	100dd369-2080-45a8-8d28-e4ab24eb34bf.rna_seq.augmented_star_gene_counts.tsv	925c08cef4aec5b0c775ede4ab0f7e0c	4239401	released
0e8610e9-3314-4da0-9f0c-279e26108434	d278e333-b5e0-4ce8-9511-6c31d29c8957.rna_seq.genomic.gdc_realn.bam	0c7ca7714d8eab7e002fb58e1402d0c7	6559646444	released
98b6d365-f84e-4792-bac2-ff5971bed76d	100dd369-2080-45a8-8d28-e4ab24eb34bf.rna_seq.star_splice_junctions.tsv.gz	c3f882d168135bcf7bc146091426dbc5	2587443	released
6ba23014-b210-4cac-bc37-8637bcac206a	d278e333-b5e0-4ce8-9511-6c31d29c8957.rna_seq.transcriptome.gdc_realn.bam	342a48bc9f13c1611c8c3e19ed14a0af	9228083090	released
f24880c4-545a-411b-bbd0-63faeaaa6f31	100dd369-2080-45a8-8d28-e4ab24eb34bf.rna_seq.transcriptome.gdc_realn.bam	2f6ed156bd62b11308880586242027b2	13879206927	released
0307a43e-6179-4748-a693-d4f1e9c5d90a	100dd369-2080-45a8-8d28-e4ab24eb34bf.rna_seq.genomic.gdc_realn.bam	c4719b122a9e983463c156d57ab5f2f4	7099243779	released
10e8027f-6399-4964-a372-44a75b9ef416	2122974f-374d-4ede-b52b-e53af658818c.rna_seq.star_splice_junctions.tsv.gz	6178f483f314ed10d41a2b072f415b89	2546259	released
9183812d-9ac8-4e43-a741-8937272b2f43	TCGA-KIRC.0dcd3fa6-4651-467b-8858-e8e3e6010de5.star_fusion.rna_fusion.bedpe	2d73dc177da3d05ae25f1b096e52201a	691	released
485e84af-cd91-4096-a2e4-d2594481e5bf	2122974f-374d-4ede-b52b-e53af658818c.rna_seq.augmented_star_gene_counts.tsv	26176146e2cb35cfee8442d47a68d27e	4242281	released
f50d69a7-b70e-403e-8430-6291c678eb0e	TCGA-KIRC.0dcd3fa6-4651-467b-8858-e8e3e6010de5.star_fusion.rna_fusion.tsv	b6336c2a696a657aebaab1c09a00e244	1733	released
9c629394-4483-45e6-90c1-a682658ff9a4	8283ab27-1a92-41f4-af55-6c115308d5bc.rna_seq.chimeric.gdc_realn.bam	6e246284e2ea94f747fe292d586ae651	151798993	released
96927837-6046-41a1-9c9e-00e7d60e59bf	TCGA-KIRC.37c3ebc6-2cfa-4217-8189-e497c5244931.arriba.rna_fusion.tsv	bb8025df97d7ef0eb118fbefad514333	7348	released
b90dfea3-3273-4158-b862-86bc376b323c	1a3165db-b776-4c16-82a1-8a82f386ab7d.rna_seq.star_splice_junctions.tsv.gz	f1c3792bd64fe95e0b406efd68c887a3	2534416	released
1b34aed1-7660-4b06-ab73-ffdee6f3c2ef	TCGA-KIRC.f3f0f685-4ee6-4cbd-ae11-bb958b976c1d.arriba.rna_fusion.tsv	da453b07770676b888d0f4e821311f5f	6965	released
d5bac759-26c8-47b5-b4dc-4fadbf70b371	b649c743-c5bd-4c00-a6dc-422021ac538e.rna_seq.transcriptome.gdc_realn.bam	a47deda0d602b9ec782cd0859d89c1d3	13455439868	released
ef4b3c73-4334-421f-a639-2d54b903e514	6ff3d64c-4f44-483d-beee-8fa36aad7468.rna_seq.genomic.gdc_realn.bam	c0a40b20fc8d3e7f6e01cf9680c7c920	8177445569	released
89c788cf-8c69-41f6-89e5-eb31d3037558	d78b8689-b4f9-4ff6-8f67-9d9fd46c8672.rna_seq.transcriptome.gdc_realn.bam	42b6fd7fc5982fa8ce14668ef23968a5	17040585007	released
4d891d96-6e6f-4b62-89cf-1f5e72f97e34	1b4cfcf8-1915-4a17-87f8-ec0030ac98c0.rna_seq.chimeric.gdc_realn.bam	416548839185c5aff1d1079e8ea3a375	87804601	released
d0ac591d-5aa3-4b97-9533-7e8d1dd4c99a	d78b8689-b4f9-4ff6-8f67-9d9fd46c8672.rna_seq.genomic.gdc_realn.bam	fd7060722ec530641133d4504e5a685c	7430727100	released
5f7c5e46-8a77-457c-b514-8925c21667b6	173935db-f67f-4c16-bb7a-bccb7b52601e.rna_seq.chimeric.gdc_realn.bam	2d0a0355015de8ae9674b92b74213ca6	132984628	released
dd6ef119-f254-4165-9d3c-d2e98dfcc687	TCGA-KIRC.d06b9987-bc90-41c8-8070-a333da5b8dc6.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
f0cb996c-43b2-4f30-a7be-5f8459b9957d	TCGA-KIRC.240c06f3-3278-43aa-b6e1-12f30e1305b0.arriba.rna_fusion.tsv	06be93b53d28e0e250540bf61f5ded11	11845	released
bead59af-4d00-4d08-8f01-ff792978a2a0	TCGA-KIRC.e4c1dd94-90be-43c8-a662-55cf9be8eaac.arriba.rna_fusion.bedpe	48fd896ad0d4ed9995bb65eb55fc538e	556	released
e75a0ea9-3017-4fba-a240-d5f715256296	TCGA-KIRC.c2098dd3-1d7d-4b02-823b-a8e814f9eaeb.star_fusion.rna_fusion.tsv	c82cd0caf01a4a7010f56b3d7b108914	5493	released
ac226e4b-58a1-43c3-85f5-eabc16d3d8ff	dfd48886-e56e-4361-b080-342e1ff7e84a.rna_seq.transcriptome.gdc_realn.bam	33477f58ea21c3f49d783f7f2745c5d3	20734735946	released
28838fec-c6be-428c-aae4-75c086d12097	2b714678-3d78-4a5e-aa1f-4c55594c875e.rna_seq.chimeric.gdc_realn.bam	d33baeed9ac75c5ad77c3a02521ed608	173019694	released
65bc2630-7fee-4af3-9f13-a8f52587b6b3	dfd48886-e56e-4361-b080-342e1ff7e84a.rna_seq.star_splice_junctions.tsv.gz	2803503c4a8d4ed045e7b3e6f72ad2cd	2758054	released
312a41f7-fad4-4205-b48e-5de7bb3b169d	12debe80-71c0-43a9-bdf8-a859a57a9638.rna_seq.transcriptome.gdc_realn.bam	9ddbeb6db7bec24125220526153a9a7e	17031240778	released
6870d1ba-1cb2-498a-ae72-8d11c6df72ec	914d92bc-d41c-4dcb-9137-ec672618ffd0.rna_seq.chimeric.gdc_realn.bam	a744b9d461c91e3c06ac21e638d2abc6	87500994	released
906f7841-53db-4a55-a929-b6b558838b52	TCGA-KIRC.b063cdf6-dfc2-4365-b5d5-bd77a4a88115.arriba.rna_fusion.tsv	0f465eb75437fbb8fb0d3c18d7a6e873	7023	released
f5a0dcd6-3a80-4327-bf71-bdbad7324d2a	TCGA-KIRC.467774c5-06a3-45e4-8928-9264cdedf55c.arriba.rna_fusion.tsv	93057f31c4af3fbdd8aa7b6cf2c75db6	4494	released
cb39365c-689b-439e-82a1-eb06e4dbdef3	2bc0030c-7f9d-47ee-9b0a-82c6bf99192a.rna_seq.chimeric.gdc_realn.bam	345db549374551b4accd94206d953621	111621637	released
9e0ed248-0d35-4988-850a-63b267f602ef	2bc0030c-7f9d-47ee-9b0a-82c6bf99192a.rna_seq.genomic.gdc_realn.bam	1b4d54b1f28d03bb8266d4acec2cad05	7939052341	released
b0e7f64e-efcb-4faf-9d50-58832233f4f7	cd7a8848-af76-46b6-ad93-86dea30bea04.rna_seq.genomic.gdc_realn.bam	a09458e217fc8a11209bf48da190c1ac	10577911709	released
5290f12b-1779-4f41-ab6c-b7f4110e7cd9	cd7a8848-af76-46b6-ad93-86dea30bea04.rna_seq.star_splice_junctions.tsv.gz	68e88c223c2fcdd6588cb5b4934fca72	3003848	released
3dff6d1d-98ca-49b9-a6e4-5a4da59fb2f8	12debe80-71c0-43a9-bdf8-a859a57a9638.rna_seq.augmented_star_gene_counts.tsv	aaf89664d561aa7f525070f3ce934d45	4240147	released
556797da-3bbd-450a-bd71-fe1b6589de3e	TCGA-KIRC.b063cdf6-dfc2-4365-b5d5-bd77a4a88115.arriba.rna_fusion.bedpe	d08e270aa36ff9df933ad0b2a280b527	766	released
1a7e87cd-09c5-47d4-b1ff-238d9d689238	TCGA-KIRC.9cf43135-c457-49f4-b2b1-16ce3bd83bd6.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
0af91fa3-3ad9-4ba3-9e29-8bd565871d69	2e7eb4b8-4f9a-48ff-9d0a-d54af72e50b1.rna_seq.augmented_star_gene_counts.tsv	1cf64ee29e3a7dd1d61cac29b5721ae3	4230661	released
d9bdc16c-2b1e-4832-ba6b-5325156a2465	TCGA-KIRC.4a89513a-22a6-4582-9540-a57a6ec9edc9.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
2aff9849-370f-43ad-bc8d-c17e7ff2e0fd	f09af03e-597b-4a6c-bd12-20c5d9ede033.rna_seq.chimeric.gdc_realn.bam	52422bc793db96ee6095efae57592226	93197275	released
3529cd7f-8748-446a-9cc2-c590ea9a6fd6	274f9dc8-eac5-4a19-8e22-f3af2201f50f.rna_seq.genomic.gdc_realn.bam	8e92d43eede8cc002a32df1491c66593	6658330112	released
54d18aff-c64e-45c9-b7cb-73fc72d1174c	TCGA-KIRC.2fc19848-cf28-4d32-9e89-377e879b9076.star_fusion.rna_fusion.tsv	2f93fa807e47bf8b946d1c907dac5894	2921	released
dbdf24f5-bdb4-4832-b976-fbf20308f16d	8a31c02d-a429-4d4e-a461-8024bea95b1a.rna_seq.star_splice_junctions.tsv.gz	ab4f27a85ac51e1af1f374904f7949b8	2645017	released
179cbba2-4d00-4297-b3c0-51a8c388a5ec	8a31c02d-a429-4d4e-a461-8024bea95b1a.rna_seq.transcriptome.gdc_realn.bam	18afe2ac9e04dc2e94d2bc8dd7cccbb7	14826307983	released
4afff4d7-d7b0-4018-b11b-a4df238d6d0c	7dd55f05-23aa-407f-8214-5584d1130569.rna_seq.transcriptome.gdc_realn.bam	a0a922edcf337c2217fcb7e20aab75a2	16634210936	released
464d2061-2f82-4e60-9f94-60920a4fe429	TCGA-KIRC.9b128e07-6862-41fb-87b6-9013286a6353.arriba.rna_fusion.tsv	8244dacb0f138a2e2b7d6ec639426a6d	8539	released
957c9acd-9da3-4630-9360-24e517915172	TCGA-LUSC.de42e01e-ade3-4ccb-a2cf-07792768a154.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
cb70b1fb-88eb-4e52-a46b-64615ec342c8	TCGA-LUSC.fc545bc1-1d71-4c77-88dd-4da160d44551.star_fusion.rna_fusion.bedpe	5acd295c65c1028b3adeeb3b98a3b992	1712	released
6241065a-eb79-4452-82b5-db8045593c6a	6df80c92-775e-4bcf-b2c7-6cbd7e147447.rna_seq.transcriptome.gdc_realn.bam	11d496a7bf6980177e8802d97b471feb	18984853717	released
d79e080a-51b8-4ada-acae-79a9cafc3570	TCGA-LUSC.de42e01e-ade3-4ccb-a2cf-07792768a154.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
3fba6cea-a834-4d3f-8965-066122a4432d	32c76d04-75c3-42ae-81bc-580a52dc936a.rna_seq.transcriptome.gdc_realn.bam	eb7c34763110c7e495064756a3be005c	24353155156	released
9dc016e5-6de4-4490-9b27-d04ade490216	32c76d04-75c3-42ae-81bc-580a52dc936a.rna_seq.chimeric.gdc_realn.bam	f38d7a168e76deda79aecd4a42b3bb31	209619530	released
aab0d368-0f2c-4f88-a1aa-c393177992a0	TCGA-LUSC.a9586afb-7804-49ba-ad84-f9759e311840.arriba.rna_fusion.tsv	f0ad180a7d5a567c30163a13e4972040	6768	released
2cf13e27-66c8-458b-8ba2-d4e8cc369a81	TCGA-LUSC.b509fde2-2b28-437d-b54a-7118827f45b7.star_fusion.rna_fusion.tsv	2461145964b555ddaba62efd4c075c56	1328	released
628945d4-f18e-48c5-96b7-cf230db34df1	3b9e1cd6-7b59-4a05-a896-9789b317741c.rna_seq.transcriptome.gdc_realn.bam	2c03b397d84a523972f7bf1204de22e9	16231323083	released
361d5f0f-5fc3-4f84-8efc-67714c23c194	TCGA-LUSC.fb6ec4b7-b9db-48f0-be20-100257866192.star_fusion.rna_fusion.tsv	d11ac1b920fc424fff4ec9625edfe839	1116	released
e06fd245-9bba-4019-99dc-e2e9016c1733	3b9e1cd6-7b59-4a05-a896-9789b317741c.rna_seq.star_splice_junctions.tsv.gz	fd8a0f2064d4e4855eb50b2eee53711b	2801139	released
c10c6664-2b6f-4486-ae42-d754656c2538	3b9e1cd6-7b59-4a05-a896-9789b317741c.rna_seq.augmented_star_gene_counts.tsv	78a204ea38c6d3ece4de2705c42d646c	4249064	released
1685dc75-390c-4000-b473-33db238272eb	TCGA-LUSC.3863049e-99b7-4db2-9fd1-5ea71e090400.star_fusion.rna_fusion.tsv	063921b83e83db2d74e53fc7509a7827	69886	released
2049eae6-c53c-41d5-9033-ac9ead2cf412	be8c147c-72e6-4178-94ee-8c7b5b8a6745.rna_seq.chimeric.gdc_realn.bam	45bef37400234713a806b143dc461ef0	163486188	released
afcab3fd-65b3-463a-86c7-ca84d580db00	0aa2c4f2-1b47-4ecb-9923-7e79471db6bb.rna_seq.augmented_star_gene_counts.tsv	cc23ca246b7def99e9dac9b87be46c1d	4239970	released
6c00dc4b-60fa-4476-b734-3a7e18adde9e	TCGA-LUSC.86a5ebfe-30b7-4252-b7a0-e805a5bf5217.arriba.rna_fusion.bedpe	f83a164a7f005993e474593aa9eefc5b	5090	released
0370062d-16c3-4c3b-9b6b-38cdf6f1cc36	TCGA-LUSC.29489e9e-9a53-4a5c-bb58-b78195ce8285.star_fusion.rna_fusion.bedpe	a4d8bcf47f92ace00b01701e54169c92	447	released
5c5320e4-25ec-4169-8eec-d77b5460360d	c3f12570-a4ac-4222-9cba-e768ad282eaa.rna_seq.star_splice_junctions.tsv.gz	6cb16ea40d4685b4eb22bc3bb39729e3	2725058	released
0813fc41-ab2d-4687-a395-611d3539bf8c	0aa2c4f2-1b47-4ecb-9923-7e79471db6bb.rna_seq.transcriptome.gdc_realn.bam	87ff85179d86e06eb21a93766b177bfe	14851353347	released
8ff9ce7f-9656-474a-8e05-37859b8d8681	TCGA-LUSC.5ac3cf14-fb40-466e-aa8e-2688ed37558a.arriba.rna_fusion.bedpe	f874f29d8cff281871c3b96c817ed728	340	released
21b192c2-6ae2-461f-9bb2-6de2a23771bf	0aa2c4f2-1b47-4ecb-9923-7e79471db6bb.rna_seq.chimeric.gdc_realn.bam	1427bcbee219e3b02a88acb95a081017	126244934	released
4267b7f1-4e4c-425e-95ec-820e978fa89e	TCGA-LUSC.dd14dad1-bace-4632-b189-605fef265747.arriba.rna_fusion.tsv	3e1a96236d8ca01afe9ace1f4975e242	10134	released
b90331a6-41a0-447a-9275-f5a84492b5e5	f43fedad-9563-46e0-8843-7d151a453fd0.rna_seq.star_splice_junctions.tsv.gz	bc65bda50af84d75e47e7b8cac42a5bf	2711058	released
63a725f3-7cd7-4ef2-8f25-c94cf5e0ae71	547d5d18-2066-48d0-bc08-4d356016567c.rna_seq.transcriptome.gdc_realn.bam	6e19afd522dc5be2e0ab6d57ea06544e	19879459026	released
33ff6f1e-2bf3-4238-a329-f84cb9c28583	547d5d18-2066-48d0-bc08-4d356016567c.rna_seq.augmented_star_gene_counts.tsv	14420005cf4d72972ac48d288510319f	4266163	released
4f28044a-0df7-4ed0-9ec1-30b44c22d675	547d5d18-2066-48d0-bc08-4d356016567c.rna_seq.chimeric.gdc_realn.bam	e5531d999847927356fdfad0dfb8e1ca	97548403	released
4bbd6cdd-680d-4588-9ae6-96c80b25b141	547d5d18-2066-48d0-bc08-4d356016567c.rna_seq.genomic.gdc_realn.bam	f6e9bba19293575374c85c60030a580b	9804141403	released
0930c2d0-3235-4221-a860-b2f9e24db97e	57cbfb00-8eb6-4798-bb8c-8e217a965a27.rna_seq.chimeric.gdc_realn.bam	97f3abd357b5c5ad6ee16831b2b893dd	110889524	released
4bafe3b0-f99e-44c2-8f3a-100392d41ce7	57cbfb00-8eb6-4798-bb8c-8e217a965a27.rna_seq.transcriptome.gdc_realn.bam	5ac2bbb35d7fddc1e5a2ed5ba0133b54	18872813774	released
b77287b2-6fef-4978-a682-ccf09f1e781a	d51ed231-f18a-456c-ba58-b0f552ae4f4f.rna_seq.augmented_star_gene_counts.tsv	cb115d0241cb8dd1f0c3aab8d42448ea	4249979	released
5923595d-70ef-4705-b2e9-c2cb4dc5da7b	TCGA-LUSC.fe27413d-e85b-4d95-9569-ff528216c4d3.star_fusion.rna_fusion.bedpe	a8e4669febfe2ff3f3fe9677a980122b	2540	released
88538cdf-d4b9-492e-9ae0-938f2c19b4a9	fb202ad6-ab00-453e-bc4e-bdc96965995e.rna_seq.star_splice_junctions.tsv.gz	e798a2d08d280a1efed9da1f0d326560	2750659	released
2a2468e1-6d3f-44dd-bbdc-26ddb4bffd78	d51ed231-f18a-456c-ba58-b0f552ae4f4f.rna_seq.transcriptome.gdc_realn.bam	afc6419bd9eef3c601884652c19acb9e	21447080601	released
5b28507a-82e6-4e39-8d3c-87ba97337d3e	cd708e1f-f522-4736-9350-3d0a5b0cd4fb.rna_seq.genomic.gdc_realn.bam	ff9489b3c055d0715dc4a12100d99422	12042648248	released
1bf78021-9d52-46c6-8248-929197a1cfdf	d6659090-582f-4784-9356-97fe58fe9798.rna_seq.genomic.gdc_realn.bam	4b1a5c277361af9e7440430703c2f01d	9800822454	released
c282bca8-ae2c-41f4-9c11-ad7f7d8623de	TCGA-LUSC.10e90b06-23ea-4ac9-96fc-5233a0ce8020.arriba.rna_fusion.tsv	f0202425403176b03a672c01a8a93d4e	8836	released
75b7d300-a678-456b-87db-f2c53c7e83cc	cd708e1f-f522-4736-9350-3d0a5b0cd4fb.rna_seq.star_splice_junctions.tsv.gz	3059af86b389c76d99eb2330e9a4d9f5	3087785	released
3f3d5d04-7d5d-4276-b20e-c7020f6bd251	TCGA-LUSC.af9d6b9e-1a80-4149-8449-c7aeb56fa8ec.star_fusion.rna_fusion.bedpe	36d9a61a0d042da77cac6d79e250d096	2363	released
a37b37f8-1d57-4934-8675-8092a3274172	d6659090-582f-4784-9356-97fe58fe9798.rna_seq.star_splice_junctions.tsv.gz	36e968a7601cb351d458b4a91b151651	2886313	released
b7656dc7-a666-41dc-b3ed-93ecd18804ba	TCGA-LUSC.ba2790e2-5eb8-4fc0-a8fb-8797975ec8e0.star_fusion.rna_fusion.bedpe	45fc09ba1d9e874a5b4532caf7ea35f5	1591	released
eadb0a1a-c73a-4588-bbd6-b7f0348ef9d7	cd708e1f-f522-4736-9350-3d0a5b0cd4fb.rna_seq.chimeric.gdc_realn.bam	0d9ecff390266fffb57269607e63b1cb	161584329	released
d32a7b7d-564b-429d-9656-e4f1443bf3aa	TCGA-LUSC.5756e43d-fe9c-48ff-a249-9d870a5f4346.star_fusion.rna_fusion.bedpe	3f970adab710faf065cb90171fafc844	482	released
6c2209d9-7439-4256-bde2-6856579f9ccd	TCGA-LUSC.19f41a89-f099-4e06-85a4-f5bfd1e97aea.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
d29660d3-b3f7-4186-8c71-bebbabee600a	4a97b05e-92d4-49c2-92b7-e2959bc3baf2.rna_seq.augmented_star_gene_counts.tsv	dc55908980810f8b7ffbac298a47382c	4235079	released
196615fb-cf9a-461f-bc36-d5226317d21e	4a97b05e-92d4-49c2-92b7-e2959bc3baf2.rna_seq.star_splice_junctions.tsv.gz	053e73c8a1524bbc22cbec516f906dc6	2592657	released
59d69741-ccc5-4d5c-882a-629c0fde43be	1da7fef0-2c51-4851-8e8a-b726a35c2d7a.rna_seq.star_splice_junctions.tsv.gz	03cf1dd7eb0ced575377836cffb28c43	2758276	released
f5bf8c6f-61ba-45ac-ae4d-c8e2a11835bc	4a97b05e-92d4-49c2-92b7-e2959bc3baf2.rna_seq.transcriptome.gdc_realn.bam	806b52e00a0c4edaafe1988be27921a0	10195187930	released
6bae180d-bad8-46ce-a67c-994b7524e2b3	TCGA-LUSC.b5d39286-a2d8-46ae-9ac6-a83de2b7c767.arriba.rna_fusion.tsv	9d16b040d23c6e9f3ce5c20447e55808	6206	released
e2551cd3-1fde-4a23-a217-0a7b1f5170f3	TCGA-LUSC.5c06cb92-c33e-4f34-8715-39b19084b480.arriba.rna_fusion.bedpe	ae2253a6aca01e83c72bfa46214f908c	514	released
7f114309-4398-4517-9b68-4e628cc89fb3	TCGA-LUSC.d2681905-bf5f-452b-b4bb-232644ac89d6.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
49a46894-36a8-4c02-843e-89db183fe5bd	1da7fef0-2c51-4851-8e8a-b726a35c2d7a.rna_seq.genomic.gdc_realn.bam	f23dcd372ef96ebf697b3428c585b1fc	7893234680	released
